job_id,raw_text,jobbert_skills_raw,jobbert_skills_count,jobbert_knowledge_raw,jobbert_knowledge_count,gpt_skills_raw,gpt_skills_count,gpt_knowledge_raw,gpt_knowledge_count,final_skills,final_skills_count,final_knowledge,final_knowledge_count,jobbert_hard_skills,jobbert_soft_skills,jobbert_bloom_distribution,gpt_hard_skills,gpt_soft_skills,gpt_bloom_distribution,final_hard_skills,final_soft_skills,final_bloom_distribution,jobbert_avg_confidence,gpt_avg_confidence,final_avg_confidence,jobbert_confidence_distribution,gpt_confidence_distribution,final_confidence_distribution,coverage_total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,exact_matches,partial_matches,no_matches,bert_only_skills,gpt_only_skills,fused_skills,bert_only_knowledge,gpt_only_knowledge,fused_knowledge,avg_semantic_density,avg_context_agreement,bloom_consistency_score,extraction_time_seconds,job_date,job_year,job_month
in-725db5ff1965a5cf,"Salaries are based on a 40 -hour workweek and paid on a bi -weekly payroll schedule.
Pay range: $52,000 - $60,000 depending on experience and skill set Current Opening: This posting reflects a currently available position within our organization for which we are actively recruiting. We make technology work so people can do great things. CDW is a leading multi -brand provider of information technology solutions to business, government, education and healthcare customers in the United States, the ",[],0,[],0,"[""identify issues related to outstanding payments"", ""address issues related to outstanding payments"", ""resolve issues related to outstanding payments""]",3,"[{""text"": ""Accounts Receivable""}]",1,"[""identify issues related to outstanding payments"", ""address issues related to outstanding payments"", ""resolve issues related to outstanding payments""]",3,"[""Accounts Receivable""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.6474157516800001,0.6474157516800001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,3,0,3,0,0,1,0,0.8066666666666668,0.9,1.0,6.590355634689331,2026-02-25,2026,2026-02
in-67e6b59a925f7a89,"We are proud to represent faculty who hold Canada Research Chairs, are members of the Order of Canada, and are national award -winning teachers.
The successful incumbent will coordinate support within the division of hematology -oncology along with two other administrative staff to administer general office, accounting and program procedures within a fast -paced, academic medical setting.
In this role, you will support both clinical and academic activities, by providing direct support to multipl",[],0,[],0,"[""coordinate support within a division"", ""administer general office procedures"", ""administer accounting procedures"", ""administer program procedures"", ""support clinical activities"", ""support academic activities"", ""provide direct support to clinical faculty"", ""manage calendars"", ""take meeting minutes"", ""process RMA/OHIP billing"", ""manage clinic schedules"", ""manage learner schedules"", ""support research activities"", ""assist with grant applications"", ""assist with REB applications"", ""process financial expenses"", ""liaise with clinic team members"", ""liaise with allied health care team members"", ""liaise with learners"", ""liaise with research staff"", ""maintain activity tracking databases"", ""provide secretarial support"", ""provide administrative support"", ""comply with health and safety measures"", ""work on-site""]",25,"[{""text"": ""hematology-oncology""}, {""text"": ""academic medical setting""}, {""text"": ""RMA/OHIP billing""}, {""text"": ""grant applications""}, {""text"": ""REB applications""}, {""text"": ""pediatrics""}, {""text"": ""Faculty of Health Sciences""}, {""text"": ""McMaster University""}, {""text"": ""McMaster Children\u2019s Hospital""}, {""text"": ""vaccination mandate""}]",10,"[""coordinate support within a division"", ""administer general office procedures"", ""administer accounting procedures"", ""administer program procedures"", ""support clinical activities"", ""support academic activities"", ""provide direct support to clinical faculty"", ""manage calendars"", ""take meeting minutes"", ""process RMA/OHIP billing"", ""manage clinic schedules"", ""manage learner schedules"", ""support research activities"", ""assist with grant applications"", ""assist with REB applications"", ""process financial expenses"", ""liaise with clinic team members"", ""liaise with allied health care team members"", ""liaise with learners"", ""liaise with research staff"", ""maintain activity tracking databases"", ""provide secretarial support"", ""provide administrative support"", ""comply with health and safety measures"", ""work on-site""]",25,"[""hematology-oncology"", ""academic medical setting"", ""RMA/OHIP billing"", ""grant applications"", ""REB applications"", ""pediatrics"", ""Faculty of Health Sciences"", ""McMaster University"", ""McMaster Children\u2019s Hospital"", ""vaccination mandate""]",10,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",17,8,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 10, ""Analyze"": 1, ""Evaluate"": 5, ""Create"": 1, ""N/A"": 8}",17,8,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 10, ""Analyze"": 1, ""Evaluate"": 5, ""Create"": 1, ""N/A"": 8}",0.0,0.6442536543634287,0.6442536543634287,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 20, ""Medium Low"": 5, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 20, ""Medium Low"": 5, ""Low"": 0, ""Very Low"": 0}",19,2,0.0269564388613161,0.0269564388613161,0.0,17,0.0,0,0,25,0,25,0,0,10,0,0.8164028571428572,0.9,1.0,29.28669238090515,2026-03-05,2026,2026-03
in-6c717e860c5e6516,"Job DescriptionChanging Lives, Transforming Careers At Amplifon, we're more than a company.
With a shared vision to empower people and push boundaries, we thrive in a culture built on care, collaboration, and impact.
As the Global Leader in hearing care, we combine cutting -edge solutions with a personal touch to create unforgettable experiences for our customers.
As an employer that embraces Equal Opportunity and promotes inclusion and diversity, we encourage people of all ages and backgrounds ",[],0,[],0,"[""deliver high-quality analytics"", ""uncover actionable insights"", ""support strategic initiatives"", ""optimise marketing investment"", ""shape data-driven strategies"", ""collaborate with team"", ""communicate ideas"", ""build strong working relationships"", ""adapt to change"", ""think critically"", ""lead a team"", ""manage time"", ""solve problems""]",13,"[{""text"": ""marketing""}, {""text"": ""analytics""}, {""text"": ""customer engagement""}, {""text"": ""revenue growth""}, {""text"": ""data-driven strategies""}, {""text"": ""development programs""}]",6,"[""deliver high-quality analytics"", ""uncover actionable insights"", ""support strategic initiatives"", ""optimise marketing investment"", ""shape data-driven strategies"", ""collaborate with team"", ""communicate ideas"", ""build strong working relationships"", ""adapt to change"", ""think critically"", ""lead a team"", ""manage time"", ""solve problems""]",13,"[""marketing"", ""analytics"", ""customer engagement"", ""revenue growth"", ""data-driven strategies"", ""development programs""]",6,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",5,8,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 0, ""N/A"": 8}",5,8,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 0, ""N/A"": 8}",0.0,0.6275218973538462,0.6275218973538462,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 11, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 11, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}",19,6,0.1185740288935209,0.0114837592281885,0.1185740288935209,13,0.0,0,0,13,0,13,0,0,6,0,0.8140384615384615,0.9000000000000001,1.0,13.56271743774414,2026-03-03,2026,2026-03
in-6a0c6e81b38e7258,"You’ll apply basic principles, theories, and concepts to assist in building a design system and work on a team aiming to improve the user experience across web platforms while solving complex challenges.
UX/UI Designer, MidThe Opportunity: You know that a good tool, system, or site is more than just the code, infrastructure, and a nice -looking interface – it’s the way it addresses a user’s needs.
We’re looking for someone creative like you to work with a team of SMEs, developers, and designers ",[],0,[],0,"[""apply basic principles, theories, and concepts"", ""assist in building a design system"", ""work on a team aiming to improve user experience"", ""solve complex challenges"", ""work with a team of SMEs, developers, and designers"", ""craft the ultimate UX"", ""research, design, and prototype the look and feel of digital products"", ""make digital products more intuitive, easy to use, and aesthetically pleasing""]",8,"[{""text"": ""design system""}, {""text"": ""user experience""}, {""text"": ""web platforms""}, {""text"": ""user needs""}, {""text"": ""digital products""}]",5,"[""apply basic principles, theories, and concepts"", ""assist in building a design system"", ""work on a team aiming to improve user experience"", ""solve complex challenges"", ""work with a team of SMEs, developers, and designers"", ""craft the ultimate UX"", ""research, design, and prototype the look and feel of digital products"", ""make digital products more intuitive, easy to use, and aesthetically pleasing""]",8,"[""design system"", ""user experience"", ""web platforms"", ""user needs"", ""digital products""]",5,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",5,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 3}",5,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 3}",0.0,0.6506882283927273,0.6506882283927273,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 6, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 6, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,12,0.2500762864163047,0.09813905441926,0.2500762864163047,7,0.0,0,0,8,0,8,0,0,5,0,0.758844696969697,0.9,1.0,21.17852282524109,2026-03-06,2026,2026-03
in-781169c7c7526b52,Let’s transform society together at Sweco.com/careers More about us ……. Approachable and committed people are the core of our business.,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0256030559539795,2026-02-24,2026,2026-02
in-75f30913de1b7459,"We value teamwork, accountability, a roll -up -your -sleeves -and -pitch in spirit, and believe in honoring the individual talents and skills of our team members. Job Overview We are looking for a sharp, collaborative .NET Developer with deep Azure DevOps expertise to join our engineering team.
You'll own CI/CD pipelines, infrastructure automation, and release management - but this is not a siloed ops role.
Top -of -range compensation is available for candidates who bring strong Azure certificat",[],0,[],0,"[""collaborate with team"", ""own CI/CD pipelines"", ""automate infrastructure"", ""manage releases"", ""integrate AI""]",5,"[{""text"": ""Azure DevOps""}, {""text"": ""Azure""}, {""text"": ""compliance""}]",3,"[""collaborate with team"", ""own CI/CD pipelines"", ""automate infrastructure"", ""manage releases"", ""integrate AI""]",5,"[""Azure DevOps"", ""Azure"", ""compliance""]",3,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",4,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 1}",4,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 1}",0.0,0.6507391996800002,0.6507391996800002,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 4, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 4, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,6,0.1213086178637717,0.0797737644840741,0.0596711359525981,13,0.0,0,0,5,0,5,0,0,3,0,0.807,0.9,1.0,8.600505590438843,2026-03-07,2026,2026-03
in-794e7d4677106122,"At Xperience, we unlock the full potential of businesses with digital solutions built for you and with you.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.028247356414795,2026-02-10,2026,2026-02
in-753a69a3294291c7,"In this fulfilling position, you'll leverage your credentials as a professional engineer to drive innovation.
Employing your sharp analytical capabilities and sound judgment, you'll navigate complex design obstacles, championing leading -edge methodologies that elevate CIMA +'s engineering prowess.
You will work on the most interesting project across Canada.
The CIMA + offices in Canada are in the middle of a large growth trajectory.
We are actively looking for people who want to develop their s",[],0,[],0,"[""drive innovation"", ""navigate complex design obstacles"", ""champion leading-edge methodologies"", ""develop skills"", ""take on new challenges"", ""advance careers"", ""design lattice towers"", ""use design/analysis software"", ""use CAD systems"", ""communicate in English""]",10,"[{""text"": ""Professional Engineering association""}, {""text"": ""Power Line System""}, {""text"": ""CAD systems""}, {""text"": ""drawing standards""}, {""text"": ""Transmission Lines""}]",5,"[""drive innovation"", ""navigate complex design obstacles"", ""champion leading-edge methodologies"", ""develop skills"", ""take on new challenges"", ""advance careers"", ""design lattice towers"", ""use design/analysis software"", ""use CAD systems"", ""communicate in English""]",10,"[""Professional Engineering association"", ""Power Line System"", ""CAD systems"", ""drawing standards"", ""Transmission Lines""]",5,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",4,6,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 6}",4,6,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 6}",0.0,0.638210324736,0.638210324736,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 2, ""Medium"": 8, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 2, ""Medium"": 8, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,4,0.0586972229015736,0.0538739103197804,0.0199974436508981,15,0.0,0,0,10,0,10,0,0,5,0,0.8077500000000002,0.9,1.0,12.442684173583984,2025-08-25,2025,2025-08
in-76d6057eab891b98,"Support: The internship program provides a robust support system, including weekly intern office hours, dedicated IT and HR support, and a program team committed to your success.
Learning Sessions: Exclusive learning sessions will further enhance your skills, granting you access to Amazon's cutting -edge learning platforms and the expertise of industry leaders.
This ensures you have the guidance and assistance needed to thrive.
You can also join specialized groups focused on areas like sustainab",[],0,[],0,"[""own project lifecycle"", ""own code lifecycle"", ""design code"", ""deploy code"", ""operate code"", ""solve complex problems"", ""collaborate with interns"", ""network with peers"", ""broaden perspectives"", ""explore diverse interests""]",10,"[{""text"": ""Amazon learning platforms""}, {""text"": ""sustainability""}]",2,"[""own project lifecycle"", ""own code lifecycle"", ""design code"", ""deploy code"", ""operate code"", ""solve complex problems"", ""collaborate with interns"", ""network with peers"", ""broaden perspectives"", ""explore diverse interests""]",10,"[""Amazon learning platforms"", ""sustainability""]",2,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",6,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 4}",6,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 4}",0.0,0.64363283712,0.64363283712,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 8, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 8, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,7,0.1248303245235477,0.1248303245235477,0.0,12,0.0,0,0,10,0,10,0,0,2,0,0.791,0.9,1.0,12.637913465499878,2025-09-03,2025,2025-09
in-788288259e19ed8a,"This role is part of our Best Fit job match program.
We have a variety of Software Engineering roles, by applying to this role will be considered for multiple roles across our engineering teams.
We want to set you up for success in your role so we assess your capabilities and then match you up to the best team. # In this role you can expect to: + Design, build, and operate large -scale SaaS and cloud services, including distributed systems and data stores.
We empower engineers to learn new skill",[],0,[],0,"[""design large-scale SaaS and cloud services"", ""build large-scale SaaS and cloud services"", ""operate large-scale SaaS and cloud services"", ""design distributed systems"", ""build distributed systems"", ""operate distributed systems"", ""design data stores"", ""build data stores"", ""operate data stores"", ""learn new skills"", ""use technology to solve customer problems""]",11,"[{""text"": ""SaaS""}, {""text"": ""cloud services""}, {""text"": ""distributed systems""}, {""text"": ""data stores""}, {""text"": ""IoT""}, {""text"": ""machine learning""}, {""text"": ""event-driven architecture""}]",7,"[""design large-scale SaaS and cloud services"", ""build large-scale SaaS and cloud services"", ""operate large-scale SaaS and cloud services"", ""design distributed systems"", ""build distributed systems"", ""operate distributed systems"", ""design data stores"", ""build data stores"", ""operate data stores"", ""learn new skills"", ""use technology to solve customer problems""]",11,"[""SaaS"", ""cloud services"", ""distributed systems"", ""data stores"", ""IoT"", ""machine learning"", ""event-driven architecture""]",7,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",10,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 3, ""Create"": 6, ""N/A"": 1}",10,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 3, ""Create"": 6, ""N/A"": 1}",0.0,0.661510075810909,0.661510075810909,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 2, ""Medium"": 9, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 2, ""Medium"": 9, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,11,0.2279389734172015,0.100080379937864,0.1860527778926649,8,0.0,0,0,11,0,11,0,0,7,0,0.7886363636363637,0.9,1.0,14.582822799682615,2025-07-28,2025,2025-07
in-7c6b469bd3c32c83,"The Administration Division is responsible for the oversight and support of all divisions and programs of the Commission.
This position will directly support the Commission by evaluating competitive bids and managing vendor relationships to secure high -value services and equipment.
This position oversees the development of complex contracts and provides expert technical analysis in compliance with State of Washington statutes.
The Procurement & Supply Specialist will manage the agency’s contrac",[],0,[],0,"[""evaluate competitive bids"", ""manage vendor relationships"", ""oversee development of contracts"", ""provide expert technical analysis"", ""manage agency contracting"", ""manage agency purchasing"", ""manage facility operations"", ""serve as liaison for building management"", ""oversee agency fixed assets"", ""ensure compliance with statutes""]",10,"[{""text"": ""procurement""}, {""text"": ""contracts""}, {""text"": ""State of Washington statutes""}, {""text"": ""vendor management""}, {""text"": ""supply chain""}, {""text"": ""fixed assets inventory""}, {""text"": ""building management""}, {""text"": ""government procurement regulations""}]",8,"[""evaluate competitive bids"", ""manage vendor relationships"", ""oversee development of contracts"", ""provide expert technical analysis"", ""manage agency contracting"", ""manage agency purchasing"", ""manage facility operations"", ""serve as liaison for building management"", ""oversee agency fixed assets"", ""ensure compliance with statutes""]",10,"[""procurement"", ""contracts"", ""State of Washington statutes"", ""vendor management"", ""supply chain"", ""fixed assets inventory"", ""building management"", ""government procurement regulations""]",8,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",3,7,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 1, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 7}",3,7,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 1, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 7}",0.0,0.635972214528,0.635972214528,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 2, ""Medium"": 7, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 2, ""Medium"": 7, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,3,0.0511578989175966,0.0271302245529203,0.0403937477814523,16,0.0,0,0,10,0,10,0,0,8,0,0.81775,0.9,1.0,7.240950345993042,2026-03-11,2026,2026-03
in-795392ba67b03cb2,"Join OERP Canada and help us shape the future of ERP solutions. Please use the link below to submit your resume and cover letter detailing your relevant experience and why you are a great fit for this role.
We believe in fostering an environment where our people are consistently challenged, encouraged to collaborate, and empowered to grow both personally and professionally.
Empolyment type # Full time, Permanent Employment Location # On site Working schedule # 37 .5 hours per week Benefits # Hea",[],0,[],0,"[""review code"", ""write code"", ""test code"", ""implement customizations"", ""lead projects"", ""collaborate with team"", ""grow professionally"", ""be proactive""]",8,"[{""text"": ""Odoo""}, {""text"": ""ERP solutions""}]",2,"[""review code"", ""write code"", ""test code"", ""implement customizations"", ""lead projects"", ""collaborate with team"", ""grow professionally"", ""be proactive""]",8,"[""Odoo"", ""ERP solutions""]",2,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",4,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 1, ""N/A"": 4}",4,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 1, ""N/A"": 4}",0.0,0.6635867011200001,0.6635867011200001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 7, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 7, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,5,0.1035579277757881,0.0947874941692626,0.0214352620275397,14,0.0,0,0,8,0,8,0,0,2,0,0.7887500000000001,0.9,1.0,10.317084550857544,2025-06-25,2025,2025-06
